filename,nloc,ccn,token_count,param_count,length,top_nesting_level
6367677f1a6d9265ec018347.java,18,5,94,3,19,1
636766fe1a6d9265ec01781c.java,12,3,91,2,16,1
6367675f1a6d9265ec0180cf.java,10,5,64,2,13,1
636766821a6d9265ec0174b6.java,40,7,234,3,49,1
636767dd1a6d9265ec0186de.java,4,1,28,2,4,0
6367675c1a6d9265ec01805b.java,32,10,277,2,37,1
636766f91a6d9265ec01777d.java,19,8,193,2,20,1
636767791a6d9265ec018263.java,4,1,27,1,4,1
636766f21a6d9265ec017667.java,7,2,44,2,7,1
636766fe1a6d9265ec017834.java,6,2,36,1,6,1
636766a81a6d9265ec01758e.java,35,13,191,3,35,1
6367676b1a6d9265ec0181df.java,15,5,129,3,15,1
636767611a6d9265ec018106.java,16,5,77,3,21,2
636766861a6d9265ec01755a.java,20,4,123,2,23,1
636766fb1a6d9265ec0177c1.java,11,3,98,2,11,1
636766f81a6d9265ec01775b.java,10,4,67,2,10,1
636767a51a6d9265ec01859d.java,18,10,120,3,24,0
636767021a6d9265ec0178bf.java,28,10,179,2,33,0
636767de1a6d9265ec01871e.java,26,7,191,3,35,1
6367677d1a6d9265ec0182fd.java,21,7,172,3,21,1
636766f01a6d9265ec017639.java,17,3,135,2,20,1
6367674b1a6d9265ec017dc0.java,8,2,55,0,8,0
636767791a6d9265ec01826d.java,23,4,168,3,28,1
636767441a6d9265ec017cc1.java,14,4,79,2,16,1
636767821a6d9265ec0183a0.java,12,3,75,1,12,0
636767781a6d9265ec01823e.java,20,7,92,4,22,2
636767531a6d9265ec017ef1.java,5,2,56,2,5,1
636766fe1a6d9265ec017838.java,17,5,122,2,17,1
636766851a6d9265ec01751b.java,11,7,88,1,11,0
636766811a6d9265ec017499.java,8,3,41,2,8,1
636767781a6d9265ec01823d.java,3,1,20,1,6,0
6367675a1a6d9265ec018010.java,8,3,36,1,8,1
636766a91a6d9265ec0175c4.java,60,28,379,2,74,1
636766a81a6d9265ec017595.java,16,4,98,3,16,1
6367672d1a6d9265ec017c73.java,17,4,88,2,17,1
636767061a6d9265ec01794a.java,23,6,127,3,29,1
636766f81a6d9265ec017758.java,3,1,17,0,5,0
636766f81a6d9265ec01775c.java,9,3,87,2,10,1
6367670a1a6d9265ec0179cf.java,8,3,72,3,8,1
636766f01a6d9265ec01762e.java,3,2,21,1,3,0
636767dd1a6d9265ec0186e5.java,16,6,79,3,16,1
636767431a6d9265ec017c88.java,16,5,107,1,23,1
636767031a6d9265ec0178ef.java,15,3,148,3,17,1
636766851a6d9265ec017515.java,6,3,42,1,6,1
636767081a6d9265ec0179a2.java,11,4,57,1,11,0
636767121a6d9265ec017b0a.java,17,9,112,2,19,0
636767a31a6d9265ec018552.java,15,4,92,1,15,1
636766fa1a6d9265ec01779c.java,16,4,104,1,17,0
636767dd1a6d9265ec0186f3.java,14,5,95,4,14,1
636766fe1a6d9265ec017823.java,9,2,56,2,9,1
6367675c1a6d9265ec018058.java,10,2,90,2,10,1
636767a41a6d9265ec018582.java,30,7,173,7,37,1
636767581a6d9265ec017fc4.java,14,4,79,2,14,1
636767491a6d9265ec017d90.java,20,7,143,4,22,1
636767151a6d9265ec017b6b.java,13,6,79,3,13,0
636767691a6d9265ec0181aa.java,11,3,74,2,11,1
636766f81a6d9265ec01774b.java,19,5,100,2,19,1
636766fd1a6d9265ec017814.java,23,8,200,4,24,1
6367672d1a6d9265ec017c74.java,12,4,60,3,12,1
6367676a1a6d9265ec0181d4.java,17,3,145,3,18,1
636767ab1a6d9265ec018676.java,5,6,39,1,5,0
636767de1a6d9265ec01871c.java,15,4,110,4,15,1
6367670b1a6d9265ec017a00.java,14,4,142,3,15,1
636766fc1a6d9265ec0177da.java,3,9,45,1,4,0
6367670b1a6d9265ec0179fe.java,11,4,58,1,16,1
6367676a1a6d9265ec0181cd.java,16,5,98,2,19,1
636766801a6d9265ec017477.java,22,7,159,1,31,1
6367667d1a6d9265ec01741d.java,13,3,86,2,14,1
6367670a1a6d9265ec0179e7.java,9,3,55,3,9,1
6367674a1a6d9265ec017dab.java,15,7,78,2,15,1
