File,Comment (%),Comment Lines,Lines of Code,Statements,Cyclomatic Complexity,Cognitive Complexity,Code Smells,Vulnerabilities,Bugs,Security Hotspots
62b43425903eeb48555d3ea1,75.0,6,2,3,1,0,0,0,0,0
62b43426903eeb48555d3ea2,50.0,5,5,3,1,0,0,0,0,0
62b43427903eeb48555d3ea5,42.6,29,39,33,12,22,1,0,0,0
62b43428903eeb48555d3eaa,68.4,26,12,9,3,3,0,0,0,0
62b438a266fea644fe22cc2c,44.4,8,10,11,1,0,1,0,0,0
62b438a266fea644fe22cc2d,50.0,12,12,13,3,5,1,0,0,0
62b438a266fea644fe22cc2e,30.8,12,27,20,3,3,0,0,0,0
62b438b566fea644fe22cc70,7.5,4,49,3,1,0,0,0,0,0
62b438b666fea644fe22cc72,44.4,4,5,6,2,1,0,0,0,0
62b438b666fea644fe22cc78,33.3,6,12,12,2,2,0,0,0,0
62b438ba66fea644fe22cca2,33.3,10,20,18,9,14,0,0,0,0
62b45665d7d32e5b55cc8363,34.8,8,15,16,1,0,0,0,0,0
62b45665d7d32e5b55cc8364,50.0,12,12,13,3,5,1,0,0,0
62b45665d7d32e5b55cc8365,36.1,13,23,21,3,2,0,0,0,0
62b45679d7d32e5b55cc83a9,44.4,4,5,6,2,1,0,0,0,0
62b4567ad7d32e5b55cc83af,33.3,6,12,12,2,2,0,0,0,0
62b4567ed7d32e5b55cc83d9,25.6,10,29,17,8,7,0,0,0,0
62b45b396decaeff903e1001,33.3,5,10,9,3,4,0,0,0,0
62b45df05108cfac7f2109ce,32.4,12,25,25,8,10,0,0,0,0
62b45df15108cfac7f2109dc,37.5,3,5,6,3,2,0,0,0,0
62b45df15108cfac7f2109dd,15.8,3,16,16,4,8,0,0,0,0
62b45e135108cfac7f2109f4,60.0,3,2,3,1,0,0,0,0,0
62b45e145108cfac7f210a07,31.8,14,30,31,14,20,1,0,0,0
62b45e145108cfac7f210a09,33.3,6,12,13,5,5,0,0,0,0
62b45e165108cfac7f210a16,50.0,11,11,12,6,7,0,0,0,0
62b45e165108cfac7f210a17,55.0,11,9,10,5,10,0,0,0,0
62b45e175108cfac7f210a19,36.0,9,16,17,9,17,1,0,0,0
62b45e21e0d4551b0392c8ed,19.2,5,21,19,5,8,0,0,0,0
62b45e23e0d4551b0392c90a,38.5,15,24,24,9,18,1,0,0,0
62b45e2eb89c9fd354170232,44.4,12,15,16,5,6,0,0,0,0
62b45e515108cfac7f210a3c,28.0,7,18,10,1,0,0,0,0,0
62b45e945108cfac7f210a4a,20.8,11,42,41,13,60,3,0,0,0
62b463153879012d19481498,36.4,4,7,8,3,3,0,0,0,0
62b463153879012d1948149a,75.9,22,7,8,3,1,1,0,0,0
62b463153879012d1948149b,85.7,18,3,4,1,0,0,0,0,0
62b463153879012d1948149c,69.2,18,8,9,3,3,0,0,0,0
62b463153879012d1948149d,55.6,20,16,16,5,11,0,0,0,0
62b463153879012d1948149f,60.6,20,13,7,2,2,0,0,0,0
62b463153879012d194814a1,69.6,16,7,7,3,3,0,0,0,0
62b463163879012d194814a2,65.0,13,7,8,2,1,0,0,0,0
62b463163879012d194814a4,60.0,21,14,13,2,1,0,0,0,0
62b463163879012d194814a6,60.0,9,6,6,1,0,0,0,0,0
62b4631b3879012d194814dd,60.0,3,2,3,1,0,0,0,0,0
62b463283879012d1948153d,33.3,3,6,7,3,3,0,0,0,0
62b463303879012d19481579,29.2,7,17,18,5,6,0,0,0,0
62b46740d2f69a53b466171a,30.3,10,23,22,7,9,0,0,0,0
62b46746d2f69a53b4661722,18.2,8,36,33,23,72,3,0,0,0
62b86707b4d922cb0e688c2a,58.8,10,7,8,3,2,0,0,0,0
62b86729b4d922cb0e688c2f,48.0,12,13,4,1,0,0,0,0,0
62b869eab4d922cb0e688cbf,40.5,15,22,12,5,6,0,0,0,0
62b869eab4d922cb0e688cc5,47.6,20,22,16,6,11,0,0,0,0
62b869ebb4d922cb0e688cc6,21.4,6,22,15,7,13,0,0,0,0
62b86a01b4d922cb0e688ccc,26.3,5,14,13,4,7,0,0,0,0
62b86a4fb4d922cb0e688cf7,50.0,11,11,12,4,3,0,0,0,0
62b86a4fb4d922cb0e688cf8,59.1,13,9,11,3,2,0,0,0,0
