module,error_ids,error_messages,count
62b43425903eeb48555d3ea1,"missing-final-newline, missing-module-docstring, invalid-name, unused-argument","Final newline missing | Missing module docstring | Module name ""62b43425903eeb48555d3ea1"" doesn't conform to snake_case naming style | Unused argument 'self'",4
62b43426903eeb48555d3ea2,"missing-final-newline, missing-module-docstring, invalid-name, undefined-variable, protected-access, undefined-variable, unused-argument","Final newline missing | Missing module docstring | Module name ""62b43426903eeb48555d3ea2"" doesn't conform to snake_case naming style | Undefined variable '_converting' | Access to a protected member _Converter of a client class | Undefined variable '_converting' | Unused argument 'self'",7
62b43427903eeb48555d3ea5,"line-too-long, missing-final-newline, missing-module-docstring, invalid-name, redefined-builtin, undefined-variable, undefined-variable, undefined-variable, undefined-variable, undefined-variable, undefined-variable, undefined-variable, undefined-variable, undefined-variable, undefined-variable, undefined-variable, undefined-variable, undefined-variable, undefined-variable, undefined-variable, protected-access, protected-access","Line too long (285/100) | Final newline missing | Missing module docstring | Module name ""62b43427903eeb48555d3ea5"" doesn't conform to snake_case naming style | Redefining built-in 'format' | Undefined variable 'AnyStr' | Undefined variable 'Union' | Undefined variable 'Dict' | Undefined variable 'Union' | Undefined variable 'Any' | Undefined variable 'Sequence' | Undefined variable 'Any' | Undefined variable 'Tuple' | Undefined variable 'AnyStr' | Undefined variable 'Union' | Undefined variable 'Dict' | Undefined variable 'Union' | Undefined variable 'Any' | Undefined variable 'Sequence' | Undefined variable 'Any' | Access to a protected member _converter of a client class | Access to a protected member _converter of a client class",22
62b43428903eeb48555d3eaa,"line-too-long, trailing-whitespace, missing-final-newline, missing-module-docstring, invalid-name, undefined-variable, undefined-variable, undefined-variable, undefined-variable, undefined-variable, undefined-variable, undefined-variable, undefined-variable, undefined-variable, undefined-variable, undefined-variable, undefined-variable, undefined-variable, undefined-variable, undefined-variable, undefined-variable, undefined-variable, undefined-variable, undefined-variable, protected-access, protected-access, protected-access","Line too long (290/100) | Trailing whitespace | Final newline missing | Missing module docstring | Module name ""62b43428903eeb48555d3eaa"" doesn't conform to snake_case naming style | Undefined variable 'AnyStr' | Undefined variable 'Union' | Undefined variable 'Iterable' | Undefined variable 'Dict' | Undefined variable 'Union' | Undefined variable 'Any' | Undefined variable 'Iterable' | Undefined variable 'Sequence' | Undefined variable 'Any' | Undefined variable 'Tuple' | Undefined variable 'AnyStr' | Undefined variable 'Union' | Undefined variable 'List' | Undefined variable 'Dict' | Undefined variable 'Union' | Undefined variable 'Any' | Undefined variable 'List' | Undefined variable 'Sequence' | Undefined variable 'Any' | Access to a protected member _converter of a client class | Access to a protected member _converter of a client class | Access to a protected member _converter of a client class",27
62b438a266fea644fe22cc2c,"missing-final-newline, missing-module-docstring, invalid-name, unused-variable, unused-variable","Final newline missing | Missing module docstring | Module name ""62b438a266fea644fe22cc2c"" doesn't conform to snake_case naming style | Unused variable 'sub_parser_a' | Unused variable 'sub_parser_b'",5
62b438a266fea644fe22cc2d,"line-too-long, missing-final-newline, missing-module-docstring, invalid-name, import-outside-toplevel, unused-import","Line too long (110/100) | Final newline missing | Missing module docstring | Module name ""62b438a266fea644fe22cc2d"" doesn't conform to snake_case naming style | Import outside toplevel (argparse) | Unused import argparse",6
62b438a266fea644fe22cc2e,"missing-final-newline, missing-module-docstring, invalid-name","Final newline missing | Missing module docstring | Module name ""62b438a266fea644fe22cc2e"" doesn't conform to snake_case naming style",3
62b438b566fea644fe22cc70,"missing-final-newline, missing-module-docstring, invalid-name, import-outside-toplevel","Final newline missing | Missing module docstring | Module name ""62b438b566fea644fe22cc70"" doesn't conform to snake_case naming style | Import outside toplevel (subprocess)",4
62b438b666fea644fe22cc72,"missing-final-newline, missing-module-docstring, invalid-name, protected-access","Final newline missing | Missing module docstring | Module name ""62b438b666fea644fe22cc72"" doesn't conform to snake_case naming style | Access to a protected member _actions of a client class",4
62b438b666fea644fe22cc78,"trailing-whitespace, trailing-whitespace, trailing-whitespace, missing-final-newline, missing-module-docstring, invalid-name","Trailing whitespace | Trailing whitespace | Trailing whitespace | Final newline missing | Missing module docstring | Module name ""62b438b666fea644fe22cc78"" doesn't conform to snake_case naming style",6
62b438ba66fea644fe22cca2,"line-too-long, missing-final-newline, missing-module-docstring, invalid-name, import-error, import-outside-toplevel, undefined-variable, undefined-variable","Line too long (105/100) | Final newline missing | Missing module docstring | Module name ""62b438ba66fea644fe22cca2"" doesn't conform to snake_case naming style | Unable to import 'ruamel.yaml.nodes' | Import outside toplevel (ruamel.yaml.nodes.ScalarNode, ruamel.yaml.nodes.MappingNode) | Undefined variable 'MappingNode' | Undefined variable 'MappingNode'",8
62b45665d7d32e5b55cc8363,"trailing-whitespace, trailing-whitespace, trailing-whitespace, trailing-whitespace, missing-final-newline, missing-module-docstring, invalid-name","Trailing whitespace | Trailing whitespace | Trailing whitespace | Trailing whitespace | Final newline missing | Missing module docstring | Module name ""62b45665d7d32e5b55cc8363"" doesn't conform to snake_case naming style",7
62b45665d7d32e5b55cc8364,"line-too-long, trailing-whitespace, missing-final-newline, missing-module-docstring, invalid-name, import-outside-toplevel, unused-import","Line too long (110/100) | Trailing whitespace | Final newline missing | Missing module docstring | Module name ""62b45665d7d32e5b55cc8364"" doesn't conform to snake_case naming style | Import outside toplevel (argparse) | Unused import argparse",7
62b45665d7d32e5b55cc8365,"trailing-whitespace, missing-final-newline, missing-module-docstring, invalid-name, import-outside-toplevel","Trailing whitespace | Final newline missing | Missing module docstring | Module name ""62b45665d7d32e5b55cc8365"" doesn't conform to snake_case naming style | Import outside toplevel (argparse)",5
62b45679d7d32e5b55cc83a9,"missing-final-newline, missing-module-docstring, invalid-name, protected-access","Final newline missing | Missing module docstring | Module name ""62b45679d7d32e5b55cc83a9"" doesn't conform to snake_case naming style | Access to a protected member _actions of a client class",4
62b4567ad7d32e5b55cc83af,"trailing-whitespace, trailing-whitespace, trailing-whitespace, missing-final-newline, missing-module-docstring, invalid-name","Trailing whitespace | Trailing whitespace | Trailing whitespace | Final newline missing | Missing module docstring | Module name ""62b4567ad7d32e5b55cc83af"" doesn't conform to snake_case naming style",6
62b4567ed7d32e5b55cc83d9,"line-too-long, missing-final-newline, missing-module-docstring, invalid-name, import-error, import-outside-toplevel, undefined-variable, undefined-variable","Line too long (105/100) | Final newline missing | Missing module docstring | Module name ""62b4567ed7d32e5b55cc83d9"" doesn't conform to snake_case naming style | Unable to import 'ruamel.yaml.nodes' | Import outside toplevel (ruamel.yaml.nodes.ScalarNode, ruamel.yaml.nodes.MappingNode) | Undefined variable 'MappingNode' | Undefined variable 'MappingNode'",8
62b45b396decaeff903e1001,"missing-final-newline, missing-module-docstring, invalid-name, missing-function-docstring, unused-argument","Final newline missing | Missing module docstring | Module name ""62b45b396decaeff903e1001"" doesn't conform to snake_case naming style | Missing function or method docstring | Unused argument 'self'",5
62b45df05108cfac7f2109ce,"missing-final-newline, missing-module-docstring, invalid-name, unused-argument, unused-argument","Final newline missing | Missing module docstring | Module name ""62b45df05108cfac7f2109ce"" doesn't conform to snake_case naming style | Unused argument 'path' | Unused argument 'self'",5
62b45df15108cfac7f2109dc,"missing-final-newline, missing-module-docstring, invalid-name","Final newline missing | Missing module docstring | Module name ""62b45df15108cfac7f2109dc"" doesn't conform to snake_case naming style",3
