filename,nloc,ccn,token_count,param_count,length,top_nesting_level
62b463153879012d1948149f.py,27,6,128,2,48,0
62b4631b3879012d194814dd.py,2,1,15,1,6,0
6306091d73426c38ae68ace5.py,17,7,106,2,26,0
62b86a01b4d922cb0e688ccc.py,27,13,162,3,42,0
62b896de755ee91dce50a183.py,36,21,367,6,56,0
62b45e165108cfac7f210a16.py,17,7,132,2,36,0
62b45df05108cfac7f2109ce.py,31,10,225,2,53,0
62e4fbda85ea986430890403.py,10,1,41,1,17,0
6306092c73426c38ae68ad02.py,15,4,71,3,27,0
6306092e73426c38ae68ad09.py,7,5,53,2,22,0
62b45df15108cfac7f2109dc.py,5,2,39,2,9,0
62b43426903eeb48555d3ea2.py,7,1,16,1,7,0
62b87af99a0c4fa8b80b3524.py,2,2,23,1,6,0
62ece4992e6aefcf4aabbd78.py,21,8,101,1,45,0
62b463153879012d1948149b.py,6,3,43,2,29,0
62b8b4c1eb7e40a82d2d1139.py,23,9,121,3,42,0
62b463303879012d19481579.py,21,13,159,1,40,0
62b87af69a0c4fa8b80b351a.py,3,4,42,1,7,0
62b43427903eeb48555d3ea5.py,47,12,255,3,57,0
630629e052e177c0ba46a0c4.py,27,7,139,1,39,0
62e5dc9ed76274f8a4026b5b.py,16,3,63,4,39,2
62b45665d7d32e5b55cc8363.py,11,1,113,0,23,0
62b8a4a4755ee91dce50a3d3.py,20,8,242,2,39,0
62b8d23a48ba5a41d1c3f499.py,8,2,45,1,16,0
62e60e49d76274f8a4026d25.py,27,13,155,6,107,3
62b87d23d292efb640a55667.py,7,2,30,3,22,1
62b46746d2f69a53b4661722.py,41,35,374,2,57,0
62b8bbbfe0d34b282c18120f.py,6,2,35,2,17,0
630629e152e177c0ba46a0d2.py,33,7,197,1,54,0
62b86a9eb4d922cb0e688d25.py,4,1,18,0,17,0
62b463283879012d1948153d.py,9,4,36,2,19,0
62ece4992e6aefcf4aabbd79.py,12,5,60,1,19,0
62b463153879012d1948149c.py,7,3,45,2,33,0
62b89640755ee91dce50a114.py,18,8,100,4,37,1
62b45b396decaeff903e1001.py,12,6,85,3,20,0
62b87b199a0c4fa8b80b354c.py,9,5,80,2,20,0
62b869ebb4d922cb0e688cc6.py,35,16,209,3,50,0
62b8a4a4755ee91dce50a3d2.py,11,4,66,2,29,0
62b8bbbfe0d34b282c181210.py,12,5,65,4,33,0
630629d052e177c0ba46a0a1.py,29,6,159,3,43,0
62b463163879012d194814a6.py,6,1,33,1,15,0
62b43428903eeb48555d3eaa.py,19,9,181,3,31,0
6306091073426c38ae68acac.py,12,5,82,4,28,0
62b438b666fea644fe22cc78.py,12,2,108,1,21,0
62e60e3bd76274f8a4026d1a.py,12,4,54,2,28,0
630629e252e177c0ba46a0d6.py,20,4,109,1,37,0
62b438a266fea644fe22cc2c.py,12,1,123,0,25,0
62b45e165108cfac7f210a17.py,9,5,62,2,25,0
62b463163879012d194814a2.py,4,2,33,3,13,0
62e60f3bd76274f8a4026e10.py,16,2,66,1,27,0
6306292052e177c0ba469f09.py,14,5,69,1,21,0
62e60f37d76274f8a4026dfd.py,7,3,40,1,18,0
62ece4982e6aefcf4aabbd65.py,7,3,42,1,10,0
62e4fc3c85ea98643089041e.py,12,1,22,1,15,0
62b8b3d4eb7e40a82d2d110f.py,7,2,54,0,22,0
62ece4992e6aefcf4aabbd85.py,12,3,80,3,24,0
62e60707d76274f8a4026b69.py,30,12,213,7,71,1
6306292352e177c0ba469f1d.py,16,3,60,2,22,0
62b8d23c48ba5a41d1c3f49b.py,7,2,39,1,15,0
6306092e73426c38ae68ad0d.py,9,3,72,6,24,1
62ece4982e6aefcf4aabbd5f.py,3,2,32,2,14,0
62b87d24d292efb640a5566f.py,12,5,68,2,22,0
62ece4982e6aefcf4aabbd6b.py,7,2,39,1,10,0
62ece4992e6aefcf4aabbd7a.py,10,5,68,0,27,0
62b87b519a0c4fa8b80b3583.py,17,7,114,2,28,0
62ece4982e6aefcf4aabbd75.py,12,3,81,1,26,0
62ece4992e6aefcf4aabbd8b.py,6,4,46,1,20,0
62b8d23b48ba5a41d1c3f49a.py,30,10,194,5,108,2
62ece4982e6aefcf4aabbd61.py,8,4,55,1,29,0
62b8b99de0d34b282c1811f8.py,8,2,49,1,15,0
6306092d73426c38ae68ad04.py,28,9,164,2,47,0
62b87b859a0c4fa8b80b35d7.py,16,7,131,3,26,0
62b8982f755ee91dce50a241.py,26,1,176,1,49,0
62ece4982e6aefcf4aabbd6f.py,16,4,134,2,27,0
6306299052e177c0ba469fe8.py,6,3,49,2,17,0
62e4fb6585ea98643089032b.py,5,2,32,1,6,0
62b8b416eb7e40a82d2d1129.py,5,6,53,2,11,0
62ece4992e6aefcf4aabbd7e.py,10,3,55,1,24,0
62ece4982e6aefcf4aabbd71.py,7,2,50,1,28,0
6306091c73426c38ae68acdd.py,25,9,132,2,42,0
62ece4982e6aefcf4aabbd60.py,36,6,141,1,45,0
62b87b7e9a0c4fa8b80b35bc.py,25,9,158,2,40,0
62b8b590eb7e40a82d2d1275.py,28,12,142,1,47,0
62b46740d2f69a53b466171a.py,5,3,52,3,15,0
6306092d73426c38ae68ad05.py,6,3,37,3,15,0
6306092e73426c38ae68ad0a.py,7,5,55,2,15,0
62b45e135108cfac7f2109f4.py,2,1,10,2,6,0
62ece4992e6aefcf4aabbd80.py,15,7,90,1,24,0
62e60e05d76274f8a4026cfd.py,5,2,30,2,13,0
62ece4992e6aefcf4aabbd7d.py,21,2,99,4,32,0
63060ada73426c38ae68ad31.py,28,14,168,3,48,0
62ece4982e6aefcf4aabbd70.py,3,1,19,0,10,0
62b45e515108cfac7f210a3c.py,18,1,131,1,29,0
630629b952e177c0ba46a043.py,15,2,52,2,33,0
62ece4982e6aefcf4aabbd64.py,11,4,77,2,29,0
62e60ecfd76274f8a4026d6a.py,17,4,108,2,26,0
62b86707b4d922cb0e688c2a.py,8,3,46,3,12,1
62b438b666fea644fe22cc72.py,7,3,42,1,10,0
62b45e21e0d4551b0392c8ed.py,23,9,138,1,48,0
62b8c517e0d34b282c18122e.py,19,5,116,4,43,0
62ece4992e6aefcf4aabbd84.py,15,9,86,1,35,0
6306292352e177c0ba469f1e.py,11,3,57,2,32,1
6306292252e177c0ba469f11.py,9,4,58,1,19,0
62b87b989a0c4fa8b80b35ee.py,6,2,38,1,17,0
62b87d23d292efb640a55668.py,26,2,123,1,46,2
6306092f73426c38ae68ad13.py,35,15,237,6,58,0
62b87d24d292efb640a55670.py,14,3,52,0,24,0
62e60723d76274f8a4026b75.py,9,3,52,1,36,0
62b45e2eb89c9fd354170232.py,19,7,132,1,31,0
62ece4982e6aefcf4aabbd74.py,22,5,144,3,32,0
62b438ba66fea644fe22cca2.py,22,8,171,1,43,0
62b8b59feb7e40a82d2d1291.py,7,3,45,1,10,0
62b86aa3b4d922cb0e688d36.py,23,10,181,1,43,0
62ece4982e6aefcf4aabbd63.py,7,2,25,1,7,0
62b87af19a0c4fa8b80b34f7.py,13,9,110,3,29,0
6306093273426c38ae68ad15.py,30,9,181,4,58,0
62b8d22a48ba5a41d1c3f47e.py,6,2,30,3,11,0
62b8bbbce0d34b282c18120d.py,6,2,28,1,16,0
6306092e73426c38ae68ad0b.py,11,7,95,2,20,0
6306092d73426c38ae68ad06.py,11,10,100,2,24,0
62ece4992e6aefcf4aabbd83.py,31,11,176,6,50,0
62ece4982e6aefcf4aabbd6d.py,15,3,59,2,21,0
62b45e175108cfac7f210a19.py,19,10,151,3,33,0
63060b1b73426c38ae68ad42.py,4,2,26,1,10,0
62b8b559eb7e40a82d2d11f6.py,20,9,111,2,33,0
62b87b099a0c4fa8b80b3538.py,3,4,42,1,7,0
630629e752e177c0ba46a0fb.py,20,4,112,6,43,0
62ece4982e6aefcf4aabbd73.py,18,9,131,2,35,0
63060b1a73426c38ae68ad3e.py,25,8,169,4,54,1
6306092e73426c38ae68ad11.py,24,10,139,2,39,0
62ece4982e6aefcf4aabbd67.py,9,3,75,1,27,0
6306091b73426c38ae68acda.py,5,1,28,1,11,0
62b8b3d4eb7e40a82d2d110d.py,6,2,20,0,11,0
62ece4992e6aefcf4aabbd87.py,18,2,101,3,40,0
6306092e73426c38ae68ad0f.py,14,4,84,2,34,0
6306298b52e177c0ba469fdc.py,13,5,77,1,21,0
