filename,nloc,ccn,token_count,param_count,length,top_nesting_level
62b463153879012d1948149f.py,14,3,84,2,38,0
62b4631b3879012d194814dd.py,2,1,15,1,5,0
6306091d73426c38ae68ace5.py,16,8,115,2,21,0
62b86a01b4d922cb0e688ccc.py,23,10,149,3,60,0
62b896de755ee91dce50a183.py,14,7,109,6,66,0
62b45e165108cfac7f210a16.py,12,7,87,2,26,0
62b45df05108cfac7f2109ce.py,14,5,65,2,29,0
62e4fbda85ea986430890403.py,9,1,36,1,9,0
6306092c73426c38ae68ad02.py,8,3,52,3,14,0
6306092e73426c38ae68ad09.py,4,3,29,2,9,0
62b45df15108cfac7f2109dc.py,3,1,20,2,6,0
62b43426903eeb48555d3ea2.py,7,1,16,1,7,0
62b87af99a0c4fa8b80b3524.py,2,1,18,1,5,0
62ece4992e6aefcf4aabbd78.py,3,1,21,1,9,0
62b463153879012d1948149b.py,3,1,25,2,19,0
62b8b4c1eb7e40a82d2d1139.py,9,3,57,3,22,0
62b463303879012d19481579.py,10,5,93,1,24,0
62b87af69a0c4fa8b80b351a.py,2,2,29,1,5,0
62b43427903eeb48555d3ea5.py,42,6,178,3,44,0
630629e052e177c0ba46a0c4.py,23,6,100,1,26,0
62e5dc9ed76274f8a4026b5b.py,10,3,56,4,26,2
62b45665d7d32e5b55cc8363.py,8,1,85,0,19,0
62b8a4a4755ee91dce50a3d3.py,7,3,45,2,25,0
62b8d23a48ba5a41d1c3f499.py,6,2,38,1,9,0
62e60e49d76274f8a4026d25.py,13,6,80,5,78,2
62b87d23d292efb640a55667.py,7,2,29,3,19,1
62b46746d2f69a53b4661722.py,50,40,668,3,111,1
62b8bbbfe0d34b282c18120f.py,8,2,45,2,18,0
630629e152e177c0ba46a0d2.py,21,6,148,1,38,0
62b86a9eb4d922cb0e688d25.py,3,1,16,0,12,0
62b463283879012d1948153d.py,6,3,31,2,9,0
62ece4992e6aefcf4aabbd79.py,8,3,43,1,22,0
62b463153879012d1948149c.py,3,3,32,2,19,0
62b89640755ee91dce50a114.py,8,3,46,3,18,1
62b45b396decaeff903e1001.py,7,3,50,3,11,0
62b87b199a0c4fa8b80b354c.py,5,2,47,2,10,0
62b869ebb4d922cb0e688cc6.py,21,9,135,3,35,0
62b8a4a4755ee91dce50a3d2.py,9,4,61,2,29,0
62b8bbbfe0d34b282c181210.py,9,3,60,4,23,0
630629d052e177c0ba46a0a1.py,18,2,98,3,35,0
62b463163879012d194814a6.py,3,1,24,1,19,0
62b43428903eeb48555d3eaa.py,15,6,144,3,19,0
6306091073426c38ae68acac.py,7,3,55,4,21,0
62b438b666fea644fe22cc78.py,4,1,27,1,12,0
62e60e3bd76274f8a4026d1a.py,2,1,13,2,11,0
630629e252e177c0ba46a0d6.py,6,1,35,1,16,0
62b438a266fea644fe22cc2c.py,8,1,85,0,19,0
62b45e165108cfac7f210a17.py,10,5,61,2,20,0
62b463163879012d194814a2.py,7,2,52,3,21,0
62e60f3bd76274f8a4026e10.py,8,2,40,1,17,0
6306292052e177c0ba469f09.py,14,4,49,1,14,0
62e60f37d76274f8a4026dfd.py,4,2,20,1,12,0
62ece4982e6aefcf4aabbd65.py,6,3,37,1,10,0
62e4fc3c85ea98643089041e.py,13,1,17,1,13,0
62b8b3d4eb7e40a82d2d110f.py,4,2,41,0,15,0
62ece4992e6aefcf4aabbd85.py,16,2,75,3,23,0
62e60707d76274f8a4026b69.py,13,5,89,6,31,2
6306292352e177c0ba469f1d.py,12,1,30,2,13,0
62b8d23c48ba5a41d1c3f49b.py,6,2,38,1,9,0
6306092e73426c38ae68ad0d.py,8,1,35,5,18,0
62ece4982e6aefcf4aabbd5f.py,3,2,32,2,12,0
62b87d24d292efb640a5566f.py,9,4,40,2,12,0
62ece4982e6aefcf4aabbd6b.py,5,2,26,1,8,0
62ece4992e6aefcf4aabbd7a.py,2,2,22,0,7,0
62b87b519a0c4fa8b80b3583.py,18,9,124,2,35,0
62ece4982e6aefcf4aabbd75.py,7,3,68,1,20,0
62ece4992e6aefcf4aabbd8b.py,4,2,23,1,8,0
62b8d23b48ba5a41d1c3f49a.py,21,7,145,5,72,2
62ece4982e6aefcf4aabbd61.py,9,4,47,1,15,0
62b8b99de0d34b282c1811f8.py,4,1,26,1,7,0
6306092d73426c38ae68ad04.py,24,6,161,2,35,0
62b87b859a0c4fa8b80b35d7.py,10,3,84,3,31,0
62b8982f755ee91dce50a241.py,28,11,292,1,52,0
62ece4982e6aefcf4aabbd6f.py,25,3,111,2,35,0
6306299052e177c0ba469fe8.py,2,1,12,2,16,0
62e4fb6585ea98643089032b.py,5,1,30,1,5,0
62b8b416eb7e40a82d2d1129.py,5,6,53,2,14,0
62ece4992e6aefcf4aabbd7e.py,9,3,55,1,15,0
62ece4982e6aefcf4aabbd71.py,6,2,50,1,28,0
6306091c73426c38ae68acdd.py,13,5,79,2,25,0
62ece4982e6aefcf4aabbd60.py,29,5,124,1,29,0
62b87b7e9a0c4fa8b80b35bc.py,10,5,96,2,29,0
62b8b590eb7e40a82d2d1275.py,25,10,180,1,50,0
