filename,nloc,ccn,token_count,param_count,length,top_nesting_level
6367677f1a6d9265ec018347.java,18,5,94,3,19,1
636766fe1a6d9265ec01781c.java,13,4,88,1,13,2
6367675f1a6d9265ec0180cf.java,10,5,64,2,11,1
636766821a6d9265ec0174b6.java,40,7,234,3,48,1
636767dd1a6d9265ec0186de.java,13,3,85,3,15,1
6367675c1a6d9265ec01805b.java,17,4,87,1,23,1
636766f91a6d9265ec01777d.java,16,8,129,2,17,1
636767791a6d9265ec018263.java,6,2,33,1,6,1
636766f21a6d9265ec017667.java,10,4,67,2,10,1
636766fe1a6d9265ec017834.java,3,1,16,0,3,1
636766a81a6d9265ec01758e.java,40,16,203,3,40,1
6367676b1a6d9265ec0181df.java,15,5,129,3,16,1
636767611a6d9265ec018106.java,6,2,29,1,11,1
636766861a6d9265ec01755a.java,20,5,121,3,20,1
636766fb1a6d9265ec0177c1.java,3,2,17,1,3,0
636766f81a6d9265ec01775b.java,10,4,67,2,10,1
636767a51a6d9265ec01859d.java,11,9,98,4,13,1
636767021a6d9265ec0178bf.java,28,10,167,2,33,0
636767de1a6d9265ec01871e.java,21,6,140,2,23,1
6367677d1a6d9265ec0182fd.java,19,5,130,3,20,1
636766f01a6d9265ec017639.java,14,3,105,2,17,1
6367674b1a6d9265ec017dc0.java,20,5,149,1,21,1
636767791a6d9265ec01826d.java,23,4,168,3,30,1
636767441a6d9265ec017cc1.java,14,4,79,2,16,1
636767821a6d9265ec0183a0.java,12,3,75,1,12,1
636767781a6d9265ec01823e.java,29,6,146,3,29,1
636767531a6d9265ec017ef1.java,10,3,113,3,11,1
636766fe1a6d9265ec017838.java,20,6,135,2,20,1
636766851a6d9265ec01751b.java,11,7,88,1,11,0
636766811a6d9265ec017499.java,8,3,41,2,8,1
636767781a6d9265ec01823d.java,3,1,20,1,6,0
6367675a1a6d9265ec018010.java,29,5,243,2,35,1
636766a91a6d9265ec0175c4.java,36,10,226,3,44,1
636766a81a6d9265ec017595.java,28,7,180,4,28,1
6367672d1a6d9265ec017c73.java,17,4,88,2,17,1
636767061a6d9265ec01794a.java,25,6,158,3,30,1
636766f81a6d9265ec017758.java,5,1,19,0,8,0
636766f81a6d9265ec01775c.java,9,3,87,2,10,1
6367670a1a6d9265ec0179cf.java,8,3,72,3,8,1
636766f01a6d9265ec01762e.java,3,2,21,1,3,0
636767dd1a6d9265ec0186e5.java,16,6,79,3,16,1
636767431a6d9265ec017c88.java,17,6,126,1,21,1
636767031a6d9265ec0178ef.java,15,3,162,3,18,1
636766851a6d9265ec017515.java,9,3,62,1,14,1
636767081a6d9265ec0179a2.java,11,4,57,1,11,0
636767121a6d9265ec017b0a.java,7,2,45,2,7,0
636767a31a6d9265ec018552.java,6,2,27,1,6,1
636766fa1a6d9265ec01779c.java,20,6,127,1,29,0
636767dd1a6d9265ec0186f3.java,12,5,71,3,12,1
636766fe1a6d9265ec017823.java,10,2,61,2,10,1
6367675c1a6d9265ec018058.java,15,2,101,2,16,1
636767a41a6d9265ec018582.java,29,7,172,7,36,1
636767581a6d9265ec017fc4.java,14,4,83,2,14,1
636767491a6d9265ec017d90.java,20,7,147,4,23,1
636767151a6d9265ec017b6b.java,13,6,79,3,13,0
636767691a6d9265ec0181aa.java,10,3,62,2,10,1
636766f81a6d9265ec01774b.java,19,5,100,2,19,1
636766fd1a6d9265ec017814.java,21,8,162,4,22,1
6367672d1a6d9265ec017c74.java,6,2,29,1,6,1
6367676a1a6d9265ec0181d4.java,13,3,107,3,13,1
636767ab1a6d9265ec018676.java,5,6,39,1,5,0
