File,Comment (%),Comment Lines,Lines of Code,Statements,Cyclomatic Complexity,Cognitive Complexity,Code Smells,Vulnerabilities,Bugs,Security Hotspots
62b43425903eeb48555d3ea1,62.5,5,3,4,1,0,0,0,0,0
62b43426903eeb48555d3ea2,71.4,5,2,3,1,0,0,0,0,0
62b43427903eeb48555d3ea5,53.8,21,18,14,4,7,1,0,0,0
62b43428903eeb48555d3eaa,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0
62b438a266fea644fe22cc2c,43.8,7,9,10,1,0,0,0,0,0
62b438a266fea644fe22cc2d,29.4,5,12,13,2,3,0,0,0,0
62b438a266fea644fe22cc2e,33.3,8,16,16,2,2,0,0,0,0
62b438b566fea644fe22cc70,16.7,6,30,18,5,6,0,0,1,0
62b438b666fea644fe22cc72,33.3,3,6,7,3,3,0,0,0,0
62b438b666fea644fe22cc78,58.3,7,5,6,1,0,0,0,0,0
62b438ba66fea644fe22cca2,8.7,2,21,16,6,13,0,0,0,0
62b45665d7d32e5b55cc8363,43.8,7,9,10,1,0,0,0,0,0
62b45665d7d32e5b55cc8364,42.1,8,11,12,2,3,1,0,0,0
62b45665d7d32e5b55cc8365,33.3,8,16,16,2,2,0,0,0,0
62b45679d7d32e5b55cc83a9,40.0,4,6,7,3,3,0,0,0,0
62b4567ad7d32e5b55cc83af,50.0,7,7,8,2,1,0,0,0,0
62b4567ed7d32e5b55cc83d9,26.5,9,25,22,9,20,2,0,0,0
62b45b396decaeff903e1001,25.0,4,12,13,7,7,0,0,0,0
62b45df05108cfac7f2109ce,34.1,14,27,27,10,11,0,0,0,0
62b45df15108cfac7f2109dc,40.0,4,6,7,2,1,0,0,0,0
62b45df15108cfac7f2109dd,60.0,3,2,3,1,0,0,0,0,0
62b45e135108cfac7f2109f4,60.0,3,2,3,1,0,1,0,0,0
62b45e145108cfac7f210a07,45.5,10,12,10,4,9,0,0,0,0
62b45e145108cfac7f210a09,28.6,6,15,15,8,12,0,0,0,0
62b45e165108cfac7f210a16,69.2,9,4,5,2,1,0,0,0,0
62b45e165108cfac7f210a17,50.0,7,7,8,3,3,0,0,0,0
62b45e175108cfac7f210a19,31.3,5,11,12,7,8,0,0,0,0
62b45e21e0d4551b0392c8ed,39.3,11,17,17,7,7,0,0,0,0
62b45e23e0d4551b0392c90a,45.8,11,13,12,6,9,0,0,0,0
62b45e2eb89c9fd354170232,57.1,8,6,7,1,0,0,0,0,0
62b45e515108cfac7f210a3c,25.0,5,15,10,1,0,0,0,0,0
62b45e945108cfac7f210a4a,54.2,13,11,12,4,3,0,0,0,0
62b463153879012d19481498,50.0,3,3,4,2,0,0,0,0,0
62b463153879012d1948149a,69.0,20,9,10,4,6,1,0,0,0
62b463153879012d1948149b,83.3,20,4,5,1,0,0,0,0,0
62b463153879012d1948149c,85.7,18,3,4,2,0,0,0,0,0
62b463153879012d1948149d,57.7,15,11,12,4,6,0,0,0,0
62b463153879012d1948149f,51.2,21,20,14,3,6,0,0,0,0
62b463153879012d194814a1,71.4,10,4,5,2,1,0,0,0,0
62b463163879012d194814a2,66.7,10,5,6,2,1,0,0,0,0
62b463163879012d194814a4,56.0,14,11,10,2,1,0,0,0,0
62b463163879012d194814a6,80.0,16,4,4,1,0,0,0,0,0
62b4631b3879012d194814dd,60.0,3,2,3,1,0,0,0,0,0
62b463283879012d1948153d,33.3,3,6,7,3,3,0,0,0,0
62b463303879012d19481579,26.1,6,17,17,6,14,0,0,0,0
62b46740d2f69a53b466171a,23.1,3,10,10,3,4,0,0,0,0
62b46746d2f69a53b4661722,26.0,13,37,38,17,52,7,0,0,0
62b86707b4d922cb0e688c2a,50.0,9,9,10,4,4,0,0,0,0
62b86729b4d922cb0e688c2f,61.1,11,7,4,1,0,0,0,0,0
62b869eab4d922cb0e688cbf,18.4,7,31,7,3,3,0,0,0,0
62b869eab4d922cb0e688cc5,44.7,17,21,15,7,16,1,0,0,0
62b869ebb4d922cb0e688cc6,40.0,14,21,15,7,16,1,0,0,0
62b86a01b4d922cb0e688ccc,52.1,25,23,22,8,15,0,0,0,0
62b86a4fb4d922cb0e688cf7,57.9,11,8,10,2,1,0,0,0,0
62b86a4fb4d922cb0e688cf8,57.9,11,8,10,2,1,0,0,0,0
62b86a9eb4d922cb0e688d25,69.2,9,4,5,1,0,0,0,0,0
62b86aa3b4d922cb0e688d36,34.4,11,21,22,7,9,2,0,0,0
62b87af09a0c4fa8b80b34f1,62.5,5,3,4,2,1,0,0,0,0
62b87af19a0c4fa8b80b34f7,41.7,10,14,15,10,14,0,0,0,0
62b87af69a0c4fa8b80b351a,60.0,3,2,3,1,0,0,0,0,0
62b87af99a0c4fa8b80b3524,60.0,3,2,3,1,0,0,0,0,0
62b87b099a0c4fa8b80b3538,60.0,3,2,3,2,1,0,0,0,0
62b87b199a0c4fa8b80b354c,35.7,5,9,9,2,4,1,0,0,0
62b87b199a0c4fa8b80b354e,38.1,8,13,12,6,6,0,0,0,0
62b87b4f9a0c4fa8b80b3580,53.8,7,6,7,2,1,0,0,0,0
62b87b4f9a0c4fa8b80b3581,56.8,25,19,22,8,9,0,0,0,0
62b87b519a0c4fa8b80b3583,46.2,18,21,21,6,14,0,0,0,0
62b87b7e9a0c4fa8b80b35bc,69.2,18,8,9,5,7,0,0,0,0
62b87b839a0c4fa8b80b35cb,50.0,5,5,5,2,2,0,0,0,0
62b87b859a0c4fa8b80b35d7,64.3,18,10,11,3,2,0,0,0,0
62b87b869a0c4fa8b80b35e1,53.6,30,26,24,6,10,2,0,0,0
62b87b989a0c4fa8b80b35ee,53.8,7,6,6,2,2,0,0,0,0
62b87d23d292efb640a55667,62.5,10,6,7,2,0,0,0,0,0
62b87d23d292efb640a55668,25.0,3,9,10,2,0,0,0,0,0
62b87d23d292efb640a5566b,12.0,3,22,16,7,8,0,0,0,0
62b87d24d292efb640a5566d,37.5,3,5,5,2,2,0,0,0,0
62b87d24d292efb640a5566f,25.0,3,9,9,2,4,0,0,0,0
