filename,nloc,ccn,token_count,param_count,length,top_nesting_level
6367677f1a6d9265ec018347.java,22,6,120,3,22,1
636766fe1a6d9265ec01781c.java,13,4,91,1,13,2
6367675f1a6d9265ec0180cf.java,10,5,64,2,10,1
636766821a6d9265ec0174b6.java,38,9,283,3,42,1
636767dd1a6d9265ec0186de.java,4,1,28,2,4,0
6367675c1a6d9265ec01805b.java,10,3,41,0,10,1
636766f91a6d9265ec01777d.java,19,8,169,2,21,1
636767791a6d9265ec018263.java,4,1,27,1,4,1
636766f21a6d9265ec017667.java,10,4,67,2,10,1
636766fe1a6d9265ec017834.java,6,2,38,1,6,1
636766a81a6d9265ec01758e.java,33,13,167,3,33,1
6367676b1a6d9265ec0181df.java,16,5,143,3,17,1
636767611a6d9265ec018106.java,6,2,29,1,11,1
636766861a6d9265ec01755a.java,30,8,187,5,32,2
636766fb1a6d9265ec0177c1.java,3,2,17,1,3,0
636766f81a6d9265ec01775b.java,10,4,67,2,10,1
636767a51a6d9265ec01859d.java,22,10,187,5,26,1
636767021a6d9265ec0178bf.java,28,10,195,2,33,0
636767de1a6d9265ec01871e.java,22,6,149,2,26,1
6367677d1a6d9265ec0182fd.java,18,5,116,3,19,1
636766f01a6d9265ec017639.java,14,3,102,2,16,1
6367674b1a6d9265ec017dc0.java,8,2,55,0,8,0
636767791a6d9265ec01826d.java,23,4,168,3,28,1
636767441a6d9265ec017cc1.java,14,4,79,2,16,1
636767821a6d9265ec0183a0.java,12,3,75,1,12,0
636767781a6d9265ec01823e.java,19,5,102,3,20,1
636767531a6d9265ec017ef1.java,5,2,56,2,5,1
636766fe1a6d9265ec017838.java,18,5,137,2,18,1
636766851a6d9265ec01751b.java,11,7,88,1,11,0
636766811a6d9265ec017499.java,8,3,41,2,8,1
636767781a6d9265ec01823d.java,3,1,20,1,5,1
6367675a1a6d9265ec018010.java,8,3,36,1,8,1
636766a91a6d9265ec0175c4.java,28,14,144,1,38,0
636766a81a6d9265ec017595.java,11,3,59,2,11,1
6367672d1a6d9265ec017c73.java,17,4,88,2,17,1
636767061a6d9265ec01794a.java,26,6,170,3,31,1
636766f81a6d9265ec017758.java,5,1,19,0,9,0
636766f81a6d9265ec01775c.java,9,3,87,2,10,1
6367670a1a6d9265ec0179cf.java,8,3,72,3,8,1
636766f01a6d9265ec01762e.java,3,2,21,1,3,0
636767dd1a6d9265ec0186e5.java,15,6,82,3,15,1
636767431a6d9265ec017c88.java,22,6,136,1,29,1
636767031a6d9265ec0178ef.java,15,3,148,3,20,1
636766851a6d9265ec017515.java,7,3,43,1,7,1
636767081a6d9265ec0179a2.java,11,4,57,1,11,0
636767121a6d9265ec017b0a.java,11,5,76,2,11,0
636767a31a6d9265ec018552.java,23,6,182,1,28,1
636766fa1a6d9265ec01779c.java,31,8,182,4,35,1
636767dd1a6d9265ec0186f3.java,17,6,109,4,17,1
636766fe1a6d9265ec017823.java,18,4,121,5,18,2
6367675c1a6d9265ec018058.java,21,4,128,3,22,1
636767a41a6d9265ec018582.java,30,7,173,7,37,1
636767581a6d9265ec017fc4.java,14,4,83,2,14,1
636767491a6d9265ec017d90.java,20,7,153,4,23,1
636767151a6d9265ec017b6b.java,13,6,79,3,13,0
636767691a6d9265ec0181aa.java,10,3,62,2,10,1
636766f81a6d9265ec01774b.java,19,5,100,2,19,1
636766fd1a6d9265ec017814.java,22,8,197,4,23,1
6367672d1a6d9265ec017c74.java,6,2,31,1,6,1
6367676a1a6d9265ec0181d4.java,14,3,112,3,14,1
636767ab1a6d9265ec018676.java,3,6,39,1,3,0
636767de1a6d9265ec01871c.java,12,4,72,3,12,1
6367670b1a6d9265ec017a00.java,14,4,146,3,15,1
636766fc1a6d9265ec0177da.java,3,8,44,1,5,0
6367670b1a6d9265ec0179fe.java,11,4,58,1,17,1
6367676a1a6d9265ec0181cd.java,17,5,111,2,20,1
636766801a6d9265ec017477.java,12,5,71,1,21,1
6367667d1a6d9265ec01741d.java,13,3,86,2,14,1
6367670a1a6d9265ec0179e7.java,9,3,55,3,9,1
6367674a1a6d9265ec017dab.java,18,7,99,2,20,1
636767781a6d9265ec018238.java,6,3,30,1,6,1
6367670c1a6d9265ec017a2a.java,10,3,72,1,10,1
6367676c1a6d9265ec018220.java,17,6,128,2,17,1
6367674a1a6d9265ec017da9.java,46,9,250,6,49,2
636767031a6d9265ec0178e6.java,10,3,72,1,10,1
6367670a1a6d9265ec0179f1.java,17,5,119,2,17,1
636767691a6d9265ec0181a6.java,22,6,162,3,25,1
6367667f1a6d9265ec017457.java,36,11,370,3,47,0
6367672d1a6d9265ec017c78.java,6,2,29,1,6,1
636766fa1a6d9265ec0177a4.java,17,5,121,2,17,1
636767841a6d9265ec0183f2.java,11,5,69,2,12,1
636767a61a6d9265ec0185b7.java,11,7,76,1,11,0
636766f11a6d9265ec017658.java,16,3,109,2,18,1
6367670b1a6d9265ec0179f2.java,6,2,36,1,6,1
6367676d1a6d9265ec018229.java,21,6,145,2,21,1
636767611a6d9265ec018116.java,5,1,40,2,5,1
636767861a6d9265ec018440.java,15,7,131,2,21,0
636766fa1a6d9265ec01779d.java,11,3,98,2,11,1
636766f21a6d9265ec017677.java,8,3,64,2,8,1
636766801a6d9265ec017482.java,5,1,26,1,10,1
636767dc1a6d9265ec0186c6.java,18,6,83,3,18,1
636767841a6d9265ec0183e8.java,6,2,28,1,6,1
636767431a6d9265ec017c8d.java,11,3,50,1,11,0
6367667c1a6d9265ec0173f7.java,3,1,14,1,3,1
636766fe1a6d9265ec017833.java,20,5,128,2,27,1
636766f91a6d9265ec01776e.java,53,18,308,6,53,1
6367677e1a6d9265ec018314.java,57,13,308,6,63,1
636767001a6d9265ec01787f.java,6,2,42,3,6,0
636767581a6d9265ec017fb4.java,12,4,98,1,17,1
6367670b1a6d9265ec017a0f.java,18,8,143,3,20,1
636767e11a6d9265ec018795.java,29,10,214,6,33,1
636767081a6d9265ec017989.java,10,3,72,1,10,1
636766f11a6d9265ec017663.java,14,4,162,3,16,1
636767461a6d9265ec017d0e.java,17,5,134,1,25,0
636767691a6d9265ec0181a7.java,15,5,91,3,17,1
6367677e1a6d9265ec01832e.java,8,3,45,1,8,1
636766fc1a6d9265ec0177ef.java,19,6,131,2,21,1
636766ff1a6d9265ec017851.java,11,5,67,2,13,0
636766a91a6d9265ec0175c2.java,9,3,45,0,9,1
6367675d1a6d9265ec018082.java,46,21,285,7,47,1
636766a91a6d9265ec0175ae.java,35,11,219,4,40,1
636766821a6d9265ec0174bf.java,10,4,71,2,10,1
636766f01a6d9265ec01763e.java,16,4,91,2,20,1
636766f81a6d9265ec017748.java,9,2,62,2,9,1
636766fa1a6d9265ec0177a9.java,11,4,51,1,11,1
636767781a6d9265ec018242.java,17,5,82,2,18,1
636767041a6d9265ec0178f8.java,20,5,156,2,22,1
636767601a6d9265ec0180e2.java,36,9,347,5,45,2
636766a81a6d9265ec017586.java,22,6,142,2,23,1
6367677e1a6d9265ec01830f.java,28,6,186,5,30,1
636767a31a6d9265ec01854f.java,5,2,19,0,8,0
6367667d1a6d9265ec0173ff.java,7,2,34,1,12,1
636766a91a6d9265ec0175c1.java,7,1,52,1,14,0
636767dc1a6d9265ec0186be.java,13,2,137,3,21,1
636767191a6d9265ec017c0f.java,12,3,68,2,12,1
636766fe1a6d9265ec01782a.java,13,2,119,2,34,0
636767021a6d9265ec0178bb.java,6,3,30,1,6,1
636767a41a6d9265ec018572.java,16,4,91,1,16,1
636767461a6d9265ec017d17.java,13,3,84,1,18,0
636767551a6d9265ec017f3f.java,14,7,150,4,15,1
636767691a6d9265ec0181ac.java,12,2,84,3,20,1
636767531a6d9265ec017efb.java,11,3,60,1,19,1
636767521a6d9265ec017ecc.java,36,7,324,6,44,2
636767041a6d9265ec017911.java,5,2,22,1,5,1
636767001a6d9265ec01787e.java,3,1,16,0,6,0
636766f71a6d9265ec017730.java,19,5,150,2,24,1
636767a41a6d9265ec01857e.java,3,1,20,2,3,0
636767a41a6d9265ec01856c.java,15,6,133,4,16,1
636766861a6d9265ec017553.java,9,3,49,2,9,1
6367667e1a6d9265ec01743a.java,20,5,114,1,23,1
636767df1a6d9265ec01873c.java,10,2,70,2,11,1
636767e11a6d9265ec018781.java,22,6,112,4,22,1
636767ab1a6d9265ec01867b.java,13,6,103,3,15,1
636766821a6d9265ec0174b3.java,11,4,61,2,16,1
636766ff1a6d9265ec01784b.java,17,6,124,2,17,1
6367676b1a6d9265ec0181ee.java,15,5,105,2,17,1
6367670a1a6d9265ec0179e8.java,6,3,30,1,6,1
6367675f1a6d9265ec0180d3.java,7,2,62,1,7,1
636767821a6d9265ec0183ab.java,17,6,97,2,17,1
636767031a6d9265ec0178dd.java,3,1,14,1,3,1
636766ae1a6d9265ec0175dc.java,3,1,19,1,3,1
636766ae1a6d9265ec0175d8.java,6,1,34,0,8,0
636766f11a6d9265ec01764f.java,6,2,35,1,6,1
6367667f1a6d9265ec017458.java,10,3,50,3,10,1
636766821a6d9265ec0174c9.java,15,4,117,1,17,1
6367667f1a6d9265ec01745c.java,24,7,174,3,27,1
636767aa1a6d9265ec01865a.java,20,5,101,4,20,1
636767511a6d9265ec017eb0.java,9,3,37,1,9,0
636767021a6d9265ec0178bc.java,12,4,82,3,13,1
636767e01a6d9265ec018764.java,17,5,85,3,17,2
636767841a6d9265ec0183ff.java,10,3,77,3,12,1
636767001a6d9265ec017873.java,11,3,79,2,11,1
