filename,nloc,ccn,token_count,param_count,length,top_nesting_level
62b463153879012d1948149f.py,18,4,85,2,38,0
62b4631b3879012d194814dd.py,2,1,15,1,5,0
6306091d73426c38ae68ace5.py,16,8,115,2,21,0
62b86a01b4d922cb0e688ccc.py,23,10,149,3,60,0
62b896de755ee91dce50a183.py,12,6,100,6,60,0
62b45e165108cfac7f210a16.py,12,7,87,2,26,0
62b45df05108cfac7f2109ce.py,15,6,81,2,32,0
62e4fbda85ea986430890403.py,8,1,36,1,11,0
6306092c73426c38ae68ad02.py,8,3,55,3,14,0
6306092e73426c38ae68ad09.py,6,4,51,2,11,0
62b45df15108cfac7f2109dc.py,3,2,20,2,6,0
62b43426903eeb48555d3ea2.py,7,1,16,1,7,0
62b87af99a0c4fa8b80b3524.py,2,1,18,1,5,0
62ece4992e6aefcf4aabbd78.py,3,1,21,1,9,0
62b463153879012d1948149b.py,3,1,25,2,19,0
62b8b4c1eb7e40a82d2d1139.py,8,3,39,3,11,0
62b463303879012d19481579.py,9,3,46,1,26,0
62b87af69a0c4fa8b80b351a.py,2,2,29,1,5,0
62b43427903eeb48555d3ea5.py,42,6,178,3,44,0
630629e052e177c0ba46a0c4.py,24,8,115,1,27,0
62e5dc9ed76274f8a4026b5b.py,10,3,56,4,26,2
62b45665d7d32e5b55cc8363.py,8,1,85,0,19,0
62b8a4a4755ee91dce50a3d3.py,7,3,50,2,25,0
62b8d23a48ba5a41d1c3f499.py,6,2,38,1,9,0
62e60e49d76274f8a4026d25.py,13,5,84,6,71,2
62b87d23d292efb640a55667.py,7,2,29,3,19,1
62b46746d2f69a53b4661722.py,30,22,270,3,71,1
62b8bbbfe0d34b282c18120f.py,8,2,45,2,18,0
630629e152e177c0ba46a0d2.py,21,6,146,1,40,0
62b86a9eb4d922cb0e688d25.py,3,1,16,0,14,0
62b463283879012d1948153d.py,6,3,31,2,9,0
62ece4992e6aefcf4aabbd79.py,8,3,43,1,22,0
62b463153879012d1948149c.py,2,3,30,2,18,0
62b89640755ee91dce50a114.py,8,3,46,3,18,1
62b45b396decaeff903e1001.py,7,3,50,3,11,0
62b87b199a0c4fa8b80b354c.py,5,2,44,2,10,0
62b869ebb4d922cb0e688cc6.py,21,9,135,3,35,0
62b8a4a4755ee91dce50a3d2.py,7,3,45,2,25,0
62b8bbbfe0d34b282c181210.py,9,3,60,4,23,0
630629d052e177c0ba46a0a1.py,26,3,153,3,40,0
62b463163879012d194814a6.py,3,1,24,1,19,0
62b43428903eeb48555d3eaa.py,15,6,144,3,19,0
6306091073426c38ae68acac.py,7,3,55,4,21,0
62b438b666fea644fe22cc78.py,4,1,27,1,12,0
62e60e3bd76274f8a4026d1a.py,2,1,13,2,11,0
630629e252e177c0ba46a0d6.py,6,1,35,1,16,0
62b438a266fea644fe22cc2c.py,8,1,85,0,19,0
62b45e165108cfac7f210a17.py,10,5,74,2,20,0
62b463163879012d194814a2.py,4,2,33,3,15,0
62e60f3bd76274f8a4026e10.py,8,2,40,1,17,0
6306292052e177c0ba469f09.py,19,7,59,1,26,0
62e60f37d76274f8a4026dfd.py,2,1,13,1,10,0
62ece4982e6aefcf4aabbd65.py,6,3,37,1,10,0
62e4fc3c85ea98643089041e.py,13,1,16,1,13,0
62b8b3d4eb7e40a82d2d110f.py,4,2,42,0,15,0
62ece4992e6aefcf4aabbd85.py,16,2,75,3,23,0
62e60707d76274f8a4026b69.py,21,8,129,8,48,2
6306292352e177c0ba469f1d.py,12,1,30,2,13,0
62b8d23c48ba5a41d1c3f49b.py,6,2,38,1,9,0
6306092e73426c38ae68ad0d.py,8,1,35,5,18,0
62ece4982e6aefcf4aabbd5f.py,3,2,32,2,12,0
