filename,nloc,ccn,token_count,param_count,length,top_nesting_level
ClassEval_67__add_dish.py,21,7,121,2,43,1
ClassEval_72__findall.py,2,1,19,3,11,1
ClassEval_90__get_query_params.py,8,3,69,1,19,1
ClassEval_92__delete_user_by_username.py,4,1,35,2,13,1
ClassEval_54__create_board.py,22,5,144,1,41,1
ClassEval_99__create_zip_file.py,18,7,115,3,38,1
ClassEval_36__fetch.py,6,3,31,1,15,1
ClassEval_62__construct_stop_word_list.py,2,1,14,1,8,1
ClassEval_12__check_winner.py,13,5,59,3,28,1
ClassEval_75__add_item.py,4,2,45,4,15,1
ClassEval_17__is_available.py,7,4,42,3,22,1
ClassEval_25__load_cookies.py,16,5,91,1,27,1
ClassEval_26__process_csv_data.py,21,6,146,3,49,1
ClassEval_21__is_free_at.py,9,3,66,2,28,1
ClassEval_57__mrr.py,18,7,119,3,46,2
ClassEval_1__calculate_circle_area.py,2,1,16,1,9,1
ClassEval_35__solve.py,23,7,157,3,58,1
ClassEval_73__heal.py,3,1,24,1,10,1
ClassEval_3__factorial.py,9,5,48,1,17,1
ClassEval_82__add_stock.py,2,1,16,2,11,1
ClassEval_47__get_octets.py,14,10,94,1,34,1
ClassEval_75__total_price.py,5,2,33,1,14,1
ClassEval_67__checkout.py,4,2,20,1,15,1
ClassEval_85__simulate_operation.py,21,7,109,1,39,1
ClassEval_11__check.py,6,4,35,1,16,1
ClassEval_11__remove.py,2,1,13,2,12,1
ClassEval_51__kappa.py,10,8,144,2,28,1
ClassEval_50__write_json.py,8,2,52,3,20,1
ClassEval_95__add_product.py,5,2,48,4,15,1
ClassEval_73__level_up.py,8,2,56,1,23,1
ClassEval_87__get_format_time.py,2,1,21,7,14,1
ClassEval_54__remove_icons.py,5,1,42,3,13,1
ClassEval_74__del_white_list.py,8,3,46,2,17,1
ClassEval_31__correlation_coefficient.py,11,5,113,2,30,1
ClassEval_8__view_balance.py,2,1,10,1,5,1
ClassEval_7__check_balanced_brackets.py,11,6,77,1,21,1
ClassEval_64__octal_to_decimal.py,8,2,54,1,18,1
ClassEval_40__get_BMI.py,2,1,18,1,10,1
ClassEval_90__get_scheme.py,4,1,24,1,11,1
ClassEval_34__add_heading.py,9,3,47,3,15,1
ClassEval_39__prepare.py,33,18,244,2,60,1
ClassEval_22__register_student.py,6,2,29,2,9,1
ClassEval_38__process_excel_data.py,18,5,137,3,39,1
ClassEval_13__remove_book.py,14,9,118,3,26,1
ClassEval_43__list_employees.py,6,2,44,1,15,1
ClassEval_79__select_female_under_age.py,2,1,11,2,9,1
ClassEval_39__compare.py,14,1,69,3,29,1
ClassEval_74__send.py,12,5,52,2,22,1
ClassEval_36__send_to.py,26,9,174,4,44,1
ClassEval_95__track_order.py,4,2,28,2,13,1
ClassEval_0__set_current_user_info_and_log.py,7,1,50,2,21,1
ClassEval_47__get_binary.py,17,8,100,1,39,1
ClassEval_3__select_all.py,8,3,57,1,21,1
ClassEval_94__purchase_item.py,11,4,71,2,35,1
ClassEval_8__transfer.py,4,2,27,3,14,1
ClassEval_34__add_table.py,22,13,161,2,37,1
ClassEval_49__search_jobs.py,6,3,40,2,16,1
ClassEval_14__remove_book.py,7,1,48,2,16,1
ClassEval_44__extract_code_from_html_text.py,34,12,192,10,76,3
ClassEval_8__deposit.py,5,2,27,2,10,1
ClassEval_12__calculate_hand_value.py,16,6,77,2,33,1
ClassEval_24__multiply.py,2,1,12,2,12,1
ClassEval_38__write_excel.py,11,3,52,3,33,1
ClassEval_65__trans_three.py,27,11,247,2,48,1
ClassEval_76__add_user.py,6,2,30,2,16,1
ClassEval_9__add.py,20,7,145,2,43,1
ClassEval_72__generate_phone_number_pattern.py,2,1,9,1,9,1
ClassEval_79__select_by_age_range.py,2,1,13,3,10,1
ClassEval_98__write_xml.py,10,4,68,2,22,1
ClassEval_4__get_gpa.py,11,5,76,2,32,1
ClassEval_80__select.py,15,6,96,3,30,1
ClassEval_84__read_file.py,3,1,28,1,10,1
ClassEval_60__search_tickets_by_customer.py,5,1,37,2,15,1
ClassEval_37__rail_fence_cipher.py,17,8,92,3,39,1
