File,Comment (%),Comment Lines,Lines of Code,Statements,Cyclomatic Complexity,Cognitive Complexity,Code Smells,Vulnerabilities,Bugs,Security Hotspots
62b43425903eeb48555d3ea1,63.6,7,4,5,1,0,0,0,0,0
62b43426903eeb48555d3ea2,71.4,5,2,3,1,0,0,0,0,0
62b43427903eeb48555d3ea5,58.1,18,13,9,2,3,0,0,0,0
62b43428903eeb48555d3eaa,51.5,17,16,12,3,5,0,0,0,0
62b438a266fea644fe22cc2c,30.8,4,9,10,1,0,0,0,0,0
62b438a266fea644fe22cc2d,38.9,7,11,12,2,3,1,0,0,0
62b438a266fea644fe22cc2e,41.2,7,10,11,2,1,0,0,0,0
62b438b566fea644fe22cc70,46.2,6,7,8,1,1,0,0,0,0
62b438b666fea644fe22cc72,60.0,3,2,3,1,0,0,0,0,0
62b438b666fea644fe22cc78,54.5,6,5,6,1,0,1,0,0,0
62b438ba66fea644fe22cca2,70.7,58,24,22,9,17,0,0,0,0
62b45665d7d32e5b55cc8363,47.1,8,9,10,1,0,0,0,0,0
62b45665d7d32e5b55cc8364,38.9,7,11,12,2,3,1,0,0,0
62b45665d7d32e5b55cc8365,47.4,9,10,11,2,1,0,0,0,0
62b45679d7d32e5b55cc83a9,60.0,3,2,3,1,0,0,0,0,0
62b4567ad7d32e5b55cc83af,38.5,5,8,9,1,0,0,0,0,0
62b4567ed7d32e5b55cc83d9,79.7,59,15,14,6,13,0,0,0,0
62b45b396decaeff903e1001,36.4,4,7,8,4,3,0,0,0,0
62b45df05108cfac7f2109ce,59.1,13,9,10,4,2,2,0,1,0
62b45df15108cfac7f2109dc,50.0,4,4,5,1,0,0,0,0,0
62b45df15108cfac7f2109dd,66.7,4,2,3,1,0,0,0,0,0
62b45e135108cfac7f2109f4,66.7,4,2,3,1,0,1,0,0,0
62b45e145108cfac7f210a07,37.0,10,17,16,7,8,0,0,0,0
62b45e145108cfac7f210a09,27.3,3,8,9,4,4,0,0,0,0
62b45e165108cfac7f210a16,57.1,8,6,7,3,2,0,0,0,0
62b45e165108cfac7f210a17,50.0,8,8,9,3,3,0,0,0,0
62b45e175108cfac7f210a19,18.8,3,13,14,7,8,0,0,0,0
62b45e21e0d4551b0392c8ed,35.5,11,20,18,5,10,0,0,0,0
62b45e23e0d4551b0392c90a,44.0,11,14,15,6,3,0,0,0,0
62b45e2eb89c9fd354170232,47.1,8,9,10,4,6,0,0,0,0
62b45e515108cfac7f210a3c,42.9,6,8,8,2,2,0,0,0,0
62b45e945108cfac7f210a4a,30.8,8,18,19,10,16,1,0,0,0
62b463153879012d19481498,57.1,4,3,4,2,0,0,0,0,0
62b463153879012d1948149a,66.7,22,11,12,6,10,1,0,0,0
